information set,action 0,action 1,action 2,action 3,action 4,action 5,action 6,action 7,action 8,action 9
1|1|2|1|0|6|0,0.9996066035289879,0.0003933964710121311,0.0,0.0,0.0,0.0,0.0
1|1|2|1|0|8|7,0.9916999948915074,0.001623441236270442,0.0,0.0015069176022727724,0.0,0.0,0.005169646269949387
1|1|2|1|0|6|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|0|8|6,0.9690182725997358,0.015490863700132045,0.0,0.015490863700132045,0.0,0.0,0.0
1|1|2|0|0|8|0,0.996965115845776,0.0030348841542240518,0.0,0.0,0.0,0.0,0.0
1|1|2|0|0|9|8,0.8721863460618036,0.05621502541628712,0.0,0.009352029966475564,0.0,0.0,0.062246598555433665
1|1|2|11|0|8|8,0.10999662421645363,0.0,0.049103324733184094,0.009154675044404093,0.21935487251922284,0.12035590704100262,0.4920345964457328
1|1|2|11|1|8|8,0.1739404684596558,0.0,0.0036433511636809013,0.0036433511636809013,0.27780766294552023,0.09496452236806319,0.4460006438993988
1|1|2|11|1|0|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|7|0,0.9991807926634793,0.0008192073365207214,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|7|6,0.9993047422880635,0.0003476288559682416,0.0,0.0003476288559682416,0.0,0.0,0.0
1|1|2|11|1|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|6|0,0.9995089403963318,0.0004910596036682515,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|8|0,0.8820204436604901,0.11797955633950984,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|8|7,0.9673662039789773,0.004426930379964397,0.0,0.004426930379964397,0.0,0.0,0.023779935261093853
1|1|2|11|1|0|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|6|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|8|6,0.9840966428857684,0.007951678557115848,0.0,0.007951678557115848,0.0,0.0,0.0
1|1|2|11|0|0|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|7|7,0.9492441801055959,0.0,0.0005223953112383793,0.0005223953112383793,0.0036884665621704734,0.023641967056516167,0.022380595653240597
1|1|2|11|1|7|5,0.9987551097933584,0.0006224451033208636,0.0,0.0006224451033208636,0.0,0.0,0.0
1|1|2|11|1|0|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
